Time,Average_Speed_kmph
2024-01-15 09:35:00,52.75
2024-01-15 09:40:00,62.15
2024-01-15 09:45:00,50.03
2024-01-15 09:50:00,57.08
2024-01-15 09:55:00,55.22
2024-01-15 10:00:00,52.3
2024-01-15 10:05:00,52.5
2024-01-15 10:10:00,61.95
2024-01-15 10:15:00,60.54
2024-01-15 10:20:00,54.2
2024-01-15 10:25:00,57.6
2024-01-15 10:30:00,54.59
2024-01-15 10:35:00,56.91
2024-01-15 10:40:00,59.55
2024-01-15 10:45:00,63.19
2024-01-15 10:50:00,58.34
2024-01-15 10:55:00,54.15
2024-01-15 11:00:00,50.64
2024-01-15 11:05:00,52.63
2024-01-15 11:10:00,60.42
2024-01-15 11:15:00,59.75
2024-01-15 11:20:00,52.41
2024-01-15 11:25:00,57.22
2024-01-15 11:30:00,60.48
2024-01-15 11:35:00,54.62
2024-01-15 11:40:00,60.04
2024-01-15 11:45:00,58.72
2024-01-15 11:50:00,56.58
2024-01-15 11:55:00,69.94
2024-01-15 12:00:00,63.25
2024-01-15 12:05:00,63.46
2024-01-15 12:10:00,60.38
2024-01-15 12:15:00,61.83
2024-01-15 12:20:00,52.01
2024-01-15 12:25:00,59.63
2024-01-15 12:30:00,55.41
2024-01-15 12:35:00,62.06
2024-01-15 12:40:00,59.7
2024-01-15 12:45:00,69.73
2024-01-15 12:50:00,61.07
2024-01-15 12:55:00,61.42
2024-01-15 13:00:00,61.88
2024-01-15 13:05:00,59.61
2024-01-15 13:10:00,55.69
2024-01-15 13:15:00,55.23
2024-01-15 13:20:00,60.21
2024-01-15 13:25:00,57.98
2024-01-15 13:30:00,60.18
2024-01-15 13:35:00,59.81
2024-01-15 13:40:00,51.96
2024-01-15 13:45:00,62.3
2024-01-15 13:50:00,55.56
2024-01-15 13:55:00,61.74
2024-01-15 14:00:00,59.46
2024-01-15 14:05:00,57.49
2024-01-15 14:10:00,57.79
2024-01-15 14:15:00,61.07
2024-01-15 14:20:00,63.22
2024-01-15 14:25:00,59.4
2024-01-15 14:30:00,62.39
2024-01-15 14:35:00,60.17
2024-01-15 14:40:00,53.75
2024-01-15 14:45:00,51.11
2024-01-15 14:50:00,56.82
2024-01-15 14:55:00,62.6
2024-01-15 15:00:00,48.07
2024-01-15 15:05:00,63.27
2024-01-15 15:10:00,52.47
2024-01-15 15:15:00,63.65
2024-01-15 15:20:00,54.64
2024-01-15 15:25:00,54.24
2024-01-15 15:30:00,64.06
2024-01-15 15:35:00,53.07
2024-01-15 15:40:00,52.5
2024-01-15 15:45:00,52.73
2024-01-15 15:50:00,60.95
2024-01-15 15:55:00,55.76
2024-01-15 16:00:00,63.32
2024-01-15 16:05:00,55.9
2024-01-15 16:10:00,52.04
2024-01-15 16:15:00,58.79
2024-01-15 16:20:00,53.15
2024-01-15 16:25:00,50.96
2024-01-15 16:30:00,51.58
2024-01-15 16:35:00,63.29
2024-01-15 16:40:00,63.06
2024-01-15 16:45:00,70.59
2024-01-15 16:50:00,64.64
2024-01-15 16:55:00,57.48
2024-01-15 17:00:00,57.11
2024-01-15 17:05:00,62.51
2024-01-15 17:10:00,47.62
2024-01-15 17:15:00,55.95
2024-01-15 17:20:00,54.41
2024-01-15 17:25:00,53.28
2024-01-15 17:30:00,61.55
2024-01-15 17:35:00,55.95
2024-01-15 17:40:00,52.71
2024-01-15 17:45:00,53.65
2024-01-15 17:50:00,53.84
2024-01-15 17:55:00,64.27
2024-01-15 18:00:00,60.95
2024-01-15 18:05:00,55.02
2024-01-15 18:10:00,52.01
2024-01-15 18:15:00,51.1
2024-01-15 18:20:00,51.39
2024-01-15 18:25:00,62.64
2024-01-15 18:30:00,62.03
2024-01-15 18:35:00,60.06
2024-01-15 18:40:00,52.94
2024-01-15 18:45:00,55.98
2024-01-15 18:50:00,57.2
2024-01-15 18:55:00,51.96
2024-01-15 19:00:00,59.04
2024-01-15 19:05:00,60.01
2024-01-15 19:10:00,63.98
2024-01-15 19:15:00,56.13
2024-01-15 19:20:00,52.54
2024-01-15 19:25:00,57.73
2024-01-15 19:30:00,52.37
2024-01-15 19:35:00,56.66
2024-01-15 19:40:00,53.0
2024-01-15 19:45:00,62.54
2024-01-15 19:50:00,53.48
2024-01-15 19:55:00,53.82
2024-01-15 20:00:00,56.26
2024-01-15 20:05:00,56.12
2024-01-15 20:10:00,62.75
2024-01-15 20:15:00,62.99
2024-01-15 20:20:00,61.37
2024-01-15 20:25:00,50.86
2024-01-15 20:30:00,51.01
2024-01-15 20:35:00,58.27
2024-01-15 20:40:00,64.34
2024-01-15 20:45:00,56.42
2024-01-15 20:50:00,54.13
2024-01-15 20:55:00,62.35
2024-01-15 21:00:00,61.89
2024-01-15 21:05:00,60.1
2024-01-15 21:10:00,59.34
2024-01-15 21:15:00,57.04
2024-01-15 21:20:00,51.93
2024-01-15 21:25:00,64.61
2024-01-15 21:30:00,71.8
2024-01-15 21:35:00,50.36
2024-01-15 21:40:00,51.77
2024-01-15 21:45:00,54.67
2024-01-15 21:50:00,57.64
2024-01-15 21:55:00,61.96
2024-01-15 22:00:00,55.05
2024-01-15 22:05:00,53.24
2024-01-15 22:10:00,59.39
2024-01-15 22:15:00,61.04
2024-01-15 22:20:00,55.62
2024-01-15 22:25:00,55.36
2024-01-15 22:30:00,50.58
2024-01-15 22:35:00,63.17
2024-01-15 22:40:00,64.16
2024-01-15 22:45:00,59.28
2024-01-15 22:50:00,62.1
2024-01-15 22:55:00,65.82
2024-01-15 23:00:00,56.48
2024-01-15 23:05:00,56.99
2024-01-15 23:10:00,57.52
2024-01-15 23:15:00,65.83
2024-01-15 23:20:00,66.46
2024-01-15 23:25:00,51.82
2024-01-15 23:30:00,65.03
2024-01-15 23:35:00,54.03
2024-01-15 23:40:00,54.88
2024-01-15 23:45:00,64.41
2024-01-15 23:50:00,57.68
2024-01-15 23:55:00,65.73
2024-01-16 00:00:00,63.49
2024-01-16 00:05:00,71.22
2024-01-16 00:10:00,64.79
2024-01-16 00:15:00,50.11
2024-01-16 00:20:00,54.13
2024-01-16 00:25:00,55.7
2024-01-16 00:30:00,50.12
2024-01-16 00:35:00,58.92
2024-01-16 00:40:00,64.63
2024-01-16 00:45:00,59.98
2024-01-16 00:50:00,53.57
2024-01-16 00:55:00,61.69
2024-01-16 01:00:00,56.82
2024-01-16 01:05:00,54.85
2024-01-16 01:10:00,50.49
2024-01-16 01:15:00,51.75
2024-01-16 01:20:00,58.26
2024-01-16 01:25:00,60.43
2024-01-16 01:30:00,57.84
2024-01-16 01:35:00,56.07
2024-01-16 01:40:00,60.97
2024-01-16 01:45:00,52.45
2024-01-16 01:50:00,48.17
2024-01-16 01:55:00,60.38
2024-01-16 02:00:00,51.83
2024-01-16 02:05:00,62.59
2024-01-16 02:10:00,55.09
2024-01-16 02:15:00,56.48
2024-01-16 02:20:00,64.21
2024-01-16 02:25:00,56.36
2024-01-16 02:30:00,50.05
2024-01-16 02:35:00,58.57
2024-01-16 02:40:00,64.07
2024-01-16 02:45:00,50.21
2024-01-16 02:50:00,69.54
2024-01-16 02:55:00,63.47
2024-01-16 03:00:00,63.14
2024-01-16 03:05:00,59.93
2024-01-16 03:10:00,54.84
2024-01-16 03:15:00,57.06
2024-01-16 03:20:00,58.21
2024-01-16 03:25:00,56.13
2024-01-16 03:30:00,65.2
2024-01-16 03:35:00,61.45
2024-01-16 03:40:00,69.91
2024-01-16 03:45:00,71.96
2024-01-16 03:50:00,61.62
2024-01-16 03:55:00,60.34
2024-01-16 04:00:00,55.27
2024-01-16 04:05:00,64.52
2024-01-16 04:10:00,63.96
2024-01-16 04:15:00,51.3
2024-01-16 04:20:00,62.0
2024-01-16 04:25:00,51.93
2024-01-16 04:30:00,55.38
2024-01-16 04:35:00,58.82
2024-01-16 04:40:00,64.11
2024-01-16 04:45:00,51.2
2024-01-16 04:50:00,64.34
2024-01-16 04:55:00,57.34
2024-01-16 05:00:00,53.99
2024-01-16 05:05:00,52.29
2024-01-16 05:10:00,59.42
2024-01-16 05:15:00,57.23
2024-01-16 05:20:00,64.45
2024-01-16 05:25:00,61.43
2024-01-16 05:30:00,68.83
2024-01-16 05:35:00,58.55
2024-01-16 05:40:00,59.39
2024-01-16 05:45:00,53.95
2024-01-16 05:50:00,56.96
2024-01-16 05:55:00,59.37
2024-01-16 06:00:00,62.7
2024-01-16 06:05:00,63.04
2024-01-16 06:10:00,65.89
2024-01-16 06:15:00,64.56
2024-01-16 06:20:00,64.76
2024-01-16 06:25:00,50.05
2024-01-16 06:30:00,56.69
2024-01-16 06:35:00,53.21
2024-01-16 06:40:00,51.44
2024-01-16 06:45:00,68.71
2024-01-16 06:50:00,51.46
2024-01-16 06:55:00,64.19
2024-01-16 07:00:00,62.76
2024-01-16 07:05:00,64.04
2024-01-16 07:10:00,61.24
2024-01-16 07:15:00,56.77
2024-01-16 07:20:00,59.65
2024-01-16 07:25:00,62.72
2024-01-16 07:30:00,58.56
2024-01-16 07:35:00,60.08
2024-01-16 07:40:00,49.61
2024-01-16 07:45:00,58.45
2024-01-16 07:50:00,50.88
2024-01-16 07:55:00,67.05
2024-01-16 08:00:00,58.59
2024-01-16 08:05:00,51.79
2024-01-16 08:10:00,61.3
2024-01-16 08:15:00,58.62
2024-01-16 08:20:00,54.76
2024-01-16 08:25:00,45.0
2024-01-16 08:30:00,59.77
2024-01-16 08:35:00,62.49
2024-01-16 08:40:00,56.73
2024-01-16 08:45:00,55.34
2024-01-16 08:50:00,62.69
2024-01-16 08:55:00,57.08
2024-01-16 09:00:00,57.55
2024-01-16 09:05:00,53.44
2024-01-16 09:10:00,51.71
2024-01-16 09:15:00,59.07
2024-01-16 09:20:00,59.73
2024-01-16 09:25:00,63.32
2024-01-16 09:30:00,54.94
2024-01-16 09:35:00,58.46
2024-01-16 09:40:00,61.77
2024-01-16 09:45:00,59.29
2024-01-16 09:50:00,54.98
2024-01-16 09:55:00,61.89
2024-01-16 10:00:00,57.12
2024-01-16 10:05:00,49.09
2024-01-16 10:10:00,55.09
2024-01-16 10:15:00,56.3
2024-01-16 10:20:00,58.64
2024-01-16 10:25:00,45.0
2024-01-16 10:30:00,51.33
2024-01-16 10:35:00,51.37
2024-01-16 10:40:00,60.94
2024-01-16 10:45:00,49.43
2024-01-16 10:50:00,56.13
2024-01-16 10:55:00,54.36
2024-01-16 11:00:00,65.22
2024-01-16 11:05:00,51.37
2024-01-16 11:10:00,62.99
2024-01-16 11:15:00,64.37
2024-01-16 11:20:00,50.74
2024-01-16 11:25:00,61.24
2024-01-16 11:30:00,62.65
2024-01-16 11:35:00,57.16
2024-01-16 11:40:00,53.32
2024-01-16 11:45:00,61.26
2024-01-16 11:50:00,59.97
2024-01-16 11:55:00,56.79
2024-01-16 12:00:00,57.13
2024-01-16 12:05:00,53.78
2024-01-16 12:10:00,50.58
2024-01-16 12:15:00,63.35
2024-01-16 12:20:00,61.95
2024-01-16 12:25:00,62.44
2024-01-16 12:30:00,56.6
2024-01-16 12:35:00,61.3
2024-01-16 12:40:00,58.72
2024-01-16 12:45:00,51.51
2024-01-16 12:50:00,55.62
2024-01-16 12:55:00,62.64
2024-01-16 13:00:00,64.98
2024-01-16 13:05:00,63.49
2024-01-16 13:10:00,61.64
2024-01-16 13:15:00,61.21
2024-01-16 13:20:00,56.68
2024-01-16 13:25:00,52.06
2024-01-16 13:30:00,62.55
2024-01-16 13:35:00,59.75
2024-01-16 13:40:00,56.69
2024-01-16 13:45:00,62.8
2024-01-16 13:50:00,57.38
2024-01-16 13:55:00,57.4
2024-01-16 14:00:00,66.14
2024-01-16 14:05:00,53.8
2024-01-16 14:10:00,52.73
2024-01-16 14:15:00,61.52
2024-01-16 14:20:00,63.79
2024-01-16 14:25:00,55.12
2024-01-16 14:30:00,56.54
2024-01-16 14:35:00,61.74
2024-01-16 14:40:00,54.11
2024-01-16 14:45:00,61.5
2024-01-16 14:50:00,64.14
2024-01-16 14:55:00,60.25
2024-01-16 15:00:00,58.54
2024-01-16 15:05:00,61.16
2024-01-16 15:10:00,61.7
2024-01-16 15:15:00,61.14
2024-01-16 15:20:00,62.2
2024-01-16 15:25:00,63.39
2024-01-16 15:30:00,63.52
2024-01-16 15:35:00,57.1
2024-01-16 15:40:00,50.79
2024-01-16 15:45:00,51.84
2024-01-16 15:50:00,54.32
2024-01-16 15:55:00,46.92
2024-01-16 16:00:00,68.74
2024-01-16 16:05:00,62.39
2024-01-16 16:10:00,64.19
2024-01-16 16:15:00,54.62
2024-01-16 16:20:00,45.62
2024-01-16 16:25:00,50.13
2024-01-16 16:30:00,54.84
2024-01-16 16:35:00,55.74
2024-01-16 16:40:00,61.42
2024-01-16 16:45:00,60.79
2024-01-16 16:50:00,66.52
2024-01-16 16:55:00,58.36
2024-01-16 17:00:00,50.71
2024-01-16 17:05:00,53.08
2024-01-16 17:10:00,53.19
2024-01-16 17:15:00,63.41
2024-01-16 17:20:00,52.32
2024-01-16 17:25:00,61.39
2024-01-16 17:30:00,55.42
2024-01-16 17:35:00,59.94
2024-01-16 17:40:00,58.57
2024-01-16 17:45:00,56.64
2024-01-16 17:50:00,51.11
2024-01-16 17:55:00,54.3
2024-01-16 18:00:00,56.37
2024-01-16 18:05:00,62.86
2024-01-16 18:10:00,58.45
2024-01-16 18:15:00,50.68
2024-01-16 18:20:00,49.48
2024-01-16 18:25:00,62.03
2024-01-16 18:30:00,50.82
2024-01-16 18:35:00,52.94
2024-01-16 18:40:00,61.16
2024-01-16 18:45:00,64.02
2024-01-16 18:50:00,53.18
2024-01-16 18:55:00,59.51
2024-01-16 19:00:00,59.76
2024-01-16 19:05:00,57.32
2024-01-16 19:10:00,61.89
2024-01-16 19:15:00,51.08
2024-01-16 19:20:00,63.57
2024-01-16 19:25:00,58.43
2024-01-16 19:30:00,57.46
2024-01-16 19:35:00,56.42
2024-01-16 19:40:00,50.32
2024-01-16 19:45:00,56.15
2024-01-16 19:50:00,50.53
2024-01-16 19:55:00,63.18
2024-01-16 20:00:00,62.04
2024-01-16 20:05:00,59.5
2024-01-16 20:10:00,58.84
2024-01-16 20:15:00,58.58
2024-01-16 20:20:00,64.01
2024-01-16 20:25:00,62.24
2024-01-16 20:30:00,60.42
2024-01-16 20:35:00,54.77
2024-01-16 20:40:00,62.61
2024-01-16 20:45:00,52.16
2024-01-16 20:50:00,53.3
2024-01-16 20:55:00,52.42
2024-01-16 21:00:00,63.99
2024-01-16 21:05:00,54.27
2024-01-16 21:10:00,71.07
2024-01-16 21:15:00,59.85
2024-01-16 21:20:00,60.74
2024-01-16 21:25:00,58.32
2024-01-16 21:30:00,59.1
2024-01-16 21:35:00,59.55
2024-01-16 21:40:00,63.18
2024-01-16 21:45:00,54.44
2024-01-16 21:50:00,59.59
2024-01-16 21:55:00,61.23
2024-01-16 22:00:00,58.98
2024-01-16 22:05:00,51.14
2024-01-16 22:10:00,53.44
2024-01-16 22:15:00,56.21
2024-01-16 22:20:00,63.64
2024-01-16 22:25:00,59.29
2024-01-16 22:30:00,64.47
2024-01-16 22:35:00,62.57
2024-01-16 22:40:00,54.73
2024-01-16 22:45:00,57.23
2024-01-16 22:50:00,57.33
2024-01-16 22:55:00,59.64
2024-01-16 23:00:00,59.27
2024-01-16 23:05:00,63.26
2024-01-16 23:10:00,55.93
2024-01-16 23:15:00,52.6
2024-01-16 23:20:00,57.57
2024-01-16 23:25:00,56.36
2024-01-16 23:30:00,64.09
2024-01-16 23:35:00,54.44
2024-01-16 23:40:00,49.64
2024-01-16 23:45:00,63.79
2024-01-16 23:50:00,50.12
2024-01-16 23:55:00,52.95
2024-01-17 00:00:00,62.87
2024-01-17 00:05:00,51.83
2024-01-17 00:10:00,63.94
2024-01-17 00:15:00,61.0
2024-01-17 00:20:00,66.21
2024-01-17 00:25:00,49.36
2024-01-17 00:30:00,53.95
2024-01-17 00:35:00,57.35
2024-01-17 00:40:00,60.85
2024-01-17 00:45:00,62.8
2024-01-17 00:50:00,51.35
2024-01-17 00:55:00,62.48
2024-01-17 01:00:00,53.82
2024-01-17 01:05:00,62.44
2024-01-17 01:10:00,52.88
2024-01-17 01:15:00,55.6
2024-01-17 01:20:00,52.18
2024-01-17 01:25:00,63.4
2024-01-17 01:30:00,53.0
2024-01-17 01:35:00,54.01
2024-01-17 01:40:00,57.87
2024-01-17 01:45:00,64.19
2024-01-17 01:50:00,63.03
2024-01-17 01:55:00,61.55
2024-01-17 02:00:00,58.75
2024-01-17 02:05:00,59.19
2024-01-17 02:10:00,61.37
2024-01-17 02:15:00,57.09
2024-01-17 02:20:00,50.03
2024-01-17 02:25:00,65.96
2024-01-17 02:30:00,68.97
2024-01-17 02:35:00,63.11
2024-01-17 02:40:00,51.18
2024-01-17 02:45:00,59.83
2024-01-17 02:50:00,59.06
2024-01-17 02:55:00,64.98
2024-01-17 03:00:00,60.27
2024-01-17 03:05:00,52.27
2024-01-17 03:10:00,53.41
2024-01-17 03:15:00,64.33
2024-01-17 03:20:00,50.93
2024-01-17 03:25:00,61.4
2024-01-17 03:30:00,55.16
2024-01-17 03:35:00,69.19
2024-01-17 03:40:00,57.01
2024-01-17 03:45:00,58.99
2024-01-17 03:50:00,56.38
2024-01-17 03:55:00,51.01
2024-01-17 04:00:00,61.09
2024-01-17 04:05:00,62.31
2024-01-17 04:10:00,57.27
2024-01-17 04:15:00,57.41
2024-01-17 04:20:00,50.62
2024-01-17 04:25:00,62.57
2024-01-17 04:30:00,66.26
2024-01-17 04:35:00,55.64
2024-01-17 04:40:00,58.36
2024-01-17 04:45:00,60.78
2024-01-17 04:50:00,57.71
2024-01-17 04:55:00,59.08
2024-01-17 05:00:00,58.67
2024-01-17 05:05:00,58.93
2024-01-17 05:10:00,60.39
2024-01-17 05:15:00,55.53
2024-01-17 05:20:00,62.43
2024-01-17 05:25:00,64.5
2024-01-17 05:30:00,55.86
2024-01-17 05:35:00,58.35
2024-01-17 05:40:00,60.49
2024-01-17 05:45:00,58.89
2024-01-17 05:50:00,65.39
2024-01-17 05:55:00,55.8
2024-01-17 06:00:00,59.36
2024-01-17 06:05:00,60.21
2024-01-17 06:10:00,67.1
2024-01-17 06:15:00,65.06
2024-01-17 06:20:00,59.75
2024-01-17 06:25:00,58.77
2024-01-17 06:30:00,53.08
2024-01-17 06:35:00,57.59
2024-01-17 06:40:00,61.6
2024-01-17 06:45:00,63.27
2024-01-17 06:50:00,61.59
2024-01-17 06:55:00,63.03
2024-01-17 07:00:00,61.26
2024-01-17 07:05:00,58.48
2024-01-17 07:10:00,60.46
2024-01-17 07:15:00,52.3
2024-01-17 07:20:00,56.89
2024-01-17 07:25:00,57.1
2024-01-17 07:30:00,51.66
2024-01-17 07:35:00,62.26
2024-01-17 07:40:00,54.23
2024-01-17 07:45:00,54.2
2024-01-17 07:50:00,60.15
2024-01-17 07:55:00,54.37
2024-01-17 08:00:00,52.78
2024-01-17 08:05:00,46.32
2024-01-17 08:10:00,61.5
2024-01-17 08:15:00,62.22
2024-01-17 08:20:00,63.26
2024-01-17 08:25:00,60.57
2024-01-17 08:30:00,51.77
2024-01-17 08:35:00,49.64
2024-01-17 08:40:00,63.39
2024-01-17 08:45:00,61.31
2024-01-17 08:50:00,58.47
2024-01-17 08:55:00,58.97
2024-01-17 09:00:00,54.81
2024-01-17 09:05:00,52.65
2024-01-17 09:10:00,53.3
2024-01-17 09:15:00,51.96
2024-01-17 09:20:00,52.73
2024-01-17 09:25:00,50.92
2024-01-17 09:30:00,55.29
2024-01-17 09:35:00,64.01
2024-01-17 09:40:00,56.31
2024-01-17 09:45:00,63.83
2024-01-17 09:50:00,52.47
2024-01-17 09:55:00,60.86
2024-01-17 10:00:00,52.77
2024-01-17 10:05:00,53.81
2024-01-17 10:10:00,64.63
2024-01-17 10:15:00,55.5
2024-01-17 10:20:00,56.4
2024-01-17 10:25:00,56.18
2024-01-17 10:30:00,56.07
2024-01-17 10:35:00,62.25
2024-01-17 10:40:00,53.27
2024-01-17 10:45:00,58.73
2024-01-17 10:50:00,55.77
2024-01-17 10:55:00,62.47
2024-01-17 11:00:00,59.86
2024-01-17 11:05:00,53.3
2024-01-17 11:10:00,55.7
2024-01-17 11:15:00,54.52
2024-01-17 11:20:00,50.98
2024-01-17 11:25:00,61.62
2024-01-17 11:30:00,53.28
2024-01-17 11:35:00,63.34
2024-01-17 11:40:00,68.61
2024-01-17 11:45:00,58.63
2024-01-17 11:50:00,60.86
2024-01-17 11:55:00,51.95
2024-01-17 12:00:00,59.25
2024-01-17 12:05:00,60.38
2024-01-17 12:10:00,59.87
2024-01-17 12:15:00,54.74
2024-01-17 12:20:00,63.13
2024-01-17 12:25:00,61.55
2024-01-17 12:30:00,57.65
2024-01-17 12:35:00,64.79
2024-01-17 12:40:00,60.24
2024-01-17 12:45:00,59.05
2024-01-17 12:50:00,58.5
2024-01-17 12:55:00,64.2
2024-01-17 13:00:00,61.8
2024-01-17 13:05:00,60.16
2024-01-17 13:10:00,58.95
2024-01-17 13:15:00,58.16
2024-01-17 13:20:00,63.45
2024-01-17 13:25:00,53.53
2024-01-17 13:30:00,53.94
2024-01-17 13:35:00,60.01
2024-01-17 13:40:00,64.72
2024-01-17 13:45:00,65.88
2024-01-17 13:50:00,67.31
2024-01-17 13:55:00,53.55
2024-01-17 14:00:00,64.0
2024-01-17 14:05:00,64.3
2024-01-17 14:10:00,60.04
2024-01-17 14:15:00,61.02
2024-01-17 14:20:00,59.75
2024-01-17 14:25:00,50.75
2024-01-17 14:30:00,55.04
2024-01-17 14:35:00,64.51
2024-01-17 14:40:00,57.14
2024-01-17 14:45:00,53.51
2024-01-17 14:50:00,62.5
2024-01-17 14:55:00,45.0
2024-01-17 15:00:00,57.53
2024-01-17 15:05:00,60.19
2024-01-17 15:10:00,54.93
2024-01-17 15:15:00,54.66
2024-01-17 15:20:00,63.8
2024-01-17 15:25:00,51.19
2024-01-17 15:30:00,58.27
2024-01-17 15:35:00,57.56
2024-01-17 15:40:00,57.57
2024-01-17 15:45:00,50.86
2024-01-17 15:50:00,56.0
2024-01-17 15:55:00,51.32
2024-01-17 16:00:00,55.73
2024-01-17 16:05:00,52.01
2024-01-17 16:10:00,57.17
2024-01-17 16:15:00,59.13
2024-01-17 16:20:00,59.97
2024-01-17 16:25:00,65.84
2024-01-17 16:30:00,60.37
2024-01-17 16:35:00,58.2
2024-01-17 16:40:00,55.69
2024-01-17 16:45:00,56.91
2024-01-17 16:50:00,61.77
2024-01-17 16:55:00,69.46
2024-01-17 17:00:00,51.95
2024-01-17 17:05:00,53.71
2024-01-17 17:10:00,56.29
2024-01-17 17:15:00,62.01
2024-01-17 17:20:00,63.86
2024-01-17 17:25:00,45.0
2024-01-17 17:30:00,53.04
2024-01-17 17:35:00,56.2
2024-01-17 17:40:00,60.98
2024-01-17 17:45:00,50.51
2024-01-17 17:50:00,60.58
2024-01-17 17:55:00,53.72
2024-01-17 18:00:00,64.48
2024-01-17 18:05:00,52.86
2024-01-17 18:10:00,50.25
2024-01-17 18:15:00,53.67
2024-01-17 18:20:00,54.83
2024-01-17 18:25:00,52.25
2024-01-17 18:30:00,58.23
2024-01-17 18:35:00,63.48
2024-01-17 18:40:00,49.56
2024-01-17 18:45:00,60.32
2024-01-17 18:50:00,51.17
2024-01-17 18:55:00,52.37
2024-01-17 19:00:00,56.29
2024-01-17 19:05:00,52.04
2024-01-17 19:10:00,51.74
2024-01-17 19:15:00,54.63
2024-01-17 19:20:00,58.09
2024-01-17 19:25:00,63.67
2024-01-17 19:30:00,57.31
2024-01-17 19:35:00,49.57
2024-01-17 19:40:00,63.86
2024-01-17 19:45:00,57.08
2024-01-17 19:50:00,61.04
2024-01-17 19:55:00,64.9
2024-01-17 20:00:00,63.07
2024-01-17 20:05:00,56.21
2024-01-17 20:10:00,61.37
2024-01-17 20:15:00,70.36
2024-01-17 20:20:00,60.68
2024-01-17 20:25:00,64.7
2024-01-17 20:30:00,61.72
2024-01-17 20:35:00,57.07
2024-01-17 20:40:00,53.5
2024-01-17 20:45:00,57.56
2024-01-17 20:50:00,53.62
2024-01-17 20:55:00,55.96
2024-01-17 21:00:00,55.91
2024-01-17 21:05:00,51.67
2024-01-17 21:10:00,57.51
2024-01-17 21:15:00,65.05
2024-01-17 21:20:00,52.67
2024-01-17 21:25:00,57.51
2024-01-17 21:30:00,60.78
2024-01-17 21:35:00,64.31
2024-01-17 21:40:00,58.67
2024-01-17 21:45:00,56.13
2024-01-17 21:50:00,58.38
2024-01-17 21:55:00,65.98
2024-01-17 22:00:00,54.04
2024-01-17 22:05:00,67.38
2024-01-17 22:10:00,54.66
2024-01-17 22:15:00,53.64
2024-01-17 22:20:00,58.14
2024-01-17 22:25:00,52.94
2024-01-17 22:30:00,59.88
2024-01-17 22:35:00,62.72
2024-01-17 22:40:00,62.72
2024-01-17 22:45:00,65.59
2024-01-17 22:50:00,55.98
2024-01-17 22:55:00,54.08
2024-01-17 23:00:00,58.26
2024-01-17 23:05:00,60.6
2024-01-17 23:10:00,50.87
2024-01-17 23:15:00,55.26
2024-01-17 23:20:00,60.95
2024-01-17 23:25:00,57.27
2024-01-17 23:30:00,59.94
2024-01-17 23:35:00,60.27
2024-01-17 23:40:00,50.8
2024-01-17 23:45:00,53.57
2024-01-17 23:50:00,60.2
2024-01-17 23:55:00,61.49
2024-01-18 00:00:00,54.07
2024-01-18 00:05:00,61.12
2024-01-18 00:10:00,62.22
2024-01-18 00:15:00,50.44
2024-01-18 00:20:00,53.83
2024-01-18 00:25:00,52.86
2024-01-18 00:30:00,58.39
2024-01-18 00:35:00,65.33
2024-01-18 00:40:00,56.17
2024-01-18 00:45:00,54.22
2024-01-18 00:50:00,61.52
2024-01-18 00:55:00,67.93
2024-01-18 01:00:00,63.88
2024-01-18 01:05:00,61.94
2024-01-18 01:10:00,63.26
2024-01-18 01:15:00,56.61
2024-01-18 01:20:00,63.56
2024-01-18 01:25:00,62.34
2024-01-18 01:30:00,54.59
2024-01-18 01:35:00,62.8
2024-01-18 01:40:00,56.0
2024-01-18 01:45:00,58.36
2024-01-18 01:50:00,64.92
2024-01-18 01:55:00,62.77
2024-01-18 02:00:00,58.42
2024-01-18 02:05:00,67.84
2024-01-18 02:10:00,54.93
2024-01-18 02:15:00,65.9
2024-01-18 02:20:00,60.61
2024-01-18 02:25:00,64.61
2024-01-18 02:30:00,67.91
2024-01-18 02:35:00,60.42
2024-01-18 02:40:00,63.0
2024-01-18 02:45:00,61.64
2024-01-18 02:50:00,64.16
2024-01-18 02:55:00,51.72
2024-01-18 03:00:00,56.3
2024-01-18 03:05:00,61.23
2024-01-18 03:10:00,61.75
2024-01-18 03:15:00,49.66
2024-01-18 03:20:00,53.19
2024-01-18 03:25:00,60.99
2024-01-18 03:30:00,56.91
2024-01-18 03:35:00,61.78
2024-01-18 03:40:00,60.75
2024-01-18 03:45:00,62.75
2024-01-18 03:50:00,56.2
2024-01-18 03:55:00,58.17
2024-01-18 04:00:00,59.58
2024-01-18 04:05:00,52.14
2024-01-18 04:10:00,55.9
2024-01-18 04:15:00,50.16
2024-01-18 04:20:00,52.19
2024-01-18 04:25:00,59.66
2024-01-18 04:30:00,71.73
2024-01-18 04:35:00,58.43
2024-01-18 04:40:00,67.46
2024-01-18 04:45:00,52.96
2024-01-18 04:50:00,53.65
2024-01-18 04:55:00,55.16
2024-01-18 05:00:00,70.07
2024-01-18 05:05:00,60.75
2024-01-18 05:10:00,59.15
2024-01-18 05:15:00,54.33
2024-01-18 05:20:00,58.91
2024-01-18 05:25:00,51.04
2024-01-18 05:30:00,61.4
2024-01-18 05:35:00,53.94
2024-01-18 05:40:00,60.08
2024-01-18 05:45:00,58.51
2024-01-18 05:50:00,51.85
2024-01-18 05:55:00,53.45
2024-01-18 06:00:00,64.97
